tx_type,cross_bank,ATM,tx_amt_total,num_of_tx_date,CR,DB,cust_id
1,1,1,47013248.0,91,15348935.0,36462400.0,414c19409b200e36979fa4c9890a548c8709e3bec94df4ad3848f39798804d29
1,1,1,3125387.0,147,42004306.0,27277872.0,416e0eb2b7b76d5a6831dffb5bee20ff80820184cfe1549b69301fea2a37a09d
1,1,1,22113679.0,2,2007820.0,0.0,4178a6f364152e04f25d1f456c4441733d2bf11f088e48eb2b49c465094b9609
1,0,1,4772176.0,38,2011490.0,8961958.0,41828777ed2f0c8ea0faee86e303a73034b3e702205bfe291dbf09610ae92f8c
2,0,1,1045934.0,116,531493.0,394357.0,41938d355eebe4a0390af8d85efa6c5c8bd55bfa2c5eeb1ec44797e0993031c1
1,1,1,6080021.0,122,3049643.0,12606488.0,41a3c0007e27ed010aa16a7c7c10157bc16232ac70e2d240b73f50bc68576450
1,1,1,13739907.0,137,23541180.0,2953098.0,41b072c9fa00368c0ea512007c3adaa12cf783945daf3a46880c9001bc101b66
1,1,1,97393768.0,140,6483640.0,67704430.0,41b18fbdb11f75975965f3f6b3ecaa77297467b170d61ef6126b2f8b34b0cd49
1,1,1,154329926.0,2,155462.0,0.0,41b1c41c5f6d4785adad810807085e4aac663d39f83d17b1761fd32479678d40
1,1,1,8120.0,72,2467991.0,8946366.0,41be0ae5946ddf6764d67a19cf70aa03f561e7ad4358a52a605c64e21cb1b38c
1,1,1,6393667.0,5,103565.0,31127.0,41c089ce4199798ba7afcbcdef3b504b7b3e1059a0194795a0744da64b7a591f
1,1,1,188176.0,122,8624298.0,1403991.0,41d4805735a4370a826769d05c2706eb9756be313c44ce152ca620506b87a27f
2,1,1,2633894.0,40,5301095.0,4610195.0,41d508769bd05255070e008c69274608f8d2db08330c8833cd874e8eb3cb5ae1
1,0,0,3400930.0,204,51330929.0,82457035.0,41df6fd4c6c303c14d9a0dee7fe61f6a55d6b6646b61b818d60d74290ee9a842
1,1,1,112954879.0,389,12066229.0,4358961.0,42091fa7391783347c86c86095f25971f4b3b37893b409f57eebbfe37424d7d2
1,1,1,4021451.0,163,1886224.0,1712158.0,420cb70fb148466b08ade14e82a861bed69280dc5913e5ff534ec5b6a4a2159a
2,1,1,1486706.0,96,6735591.0,32715426.0,421144b2da97223c60059288483f5b4d431e51f9508ec1c17abfbe713e76fcfc
1,1,1,5528345.0,99,3545826.0,7451097.0,4219f8c7349397d88becb75b8391187b6720388247a0ebeb468e092fa0109efa
1,1,1,641041986.0,66,51246.0,2783803.0,4220624de6d38bd4b41d1c32932e03f3c0e85b1b08b7e399df191feb73d3a4c1
1,1,1,1959365.0,124,305870.0,1425935.0,422c04d715cdfbe1b87c90d4e6de76709218364c26f90f136be9fa77becd4b08
2,1,1,5283466.0,156,32098675.0,35493558.0,423853ddabeb167a7e5c3543fb07412a19f0fd1cb7ae02571c15e4ca1817203f
1,0,1,11495295.0,219,22794089.0,50042594.0,423ebeb4dcfb45cb67b7ccbe9ca4c2cad8d539467704494184babeab53efd4dd
1,1,1,39566903.0,2,2468.0,0.0,424de61cca261e41bae5876c90cc76de7c64319afe683aeb009ea5b9d8021fe7
1,1,1,80026201.0,3,2988145.0,275658.0,4256bc3d57ae44f982ec39a9b6606e2c9a308efb0117dd6ae6156020e88542cc
1,0,1,6183227.0,21,117316.0,96907.0,4272078a44e8a623de9e527dd7964cd2d77b12ed159e3d8175a2329e4ae0a71c
2,1,1,431050.0,159,529627.0,154818.0,4273850b5f1ced41ed473c99d7d8fd969d2770be6859cc27376d26b8f6186fca
1,1,1,5466712.0,2,20680.0,0.0,4292e6244e9476cdb56869a06f1ccb06ec4972c852b8344d3c157b77b56516ce
1,1,1,37965604.0,103,9981856.0,11825468.0,42a60e267dfe1fa390078f67224a105d55f8f91f5c971e0d5ed41a4ecabaaaa0
1,0,1,51544106.0,120,36732474.0,50230871.0,42a7981350bf9ab3dea69975e2f53bd8ec9afc9286d8496a7a4cee879df536cd
2,1,1,122019918.0,148,3179593.0,3615100.0,42b1fe4e61debe9dd4f5614d43b6f579d6517e441e59403282e7633cb57b3f7c
2,0,0,25945094.0,104,75792875.0,9866642.0,42bd2ac7da75c45f2c012d2b56f7e03d6a9f2a4d21baeba5e54b8fd49dbc6af4
1,1,1,150041023.0,35,1842915.0,3070799.0,42e5f981e7a0485c970e41c7194b5403e076672d6d79a25dbac6a08993b2c440
1,1,1,156765.0,6,201626.0,1231854.0,42f72a16f88cb3e907fcde0b5e75164693f421a46f1160e0f0fa589c35c95c6f
1,1,1,2397455.0,21,1998338.0,2290203.0,4309750893ccfb07794c286a108e88b40312614f764fa3a04d0789d5b5679740
2,1,1,19786718.0,217,62120883.0,74423568.0,430e954a53d52fbb792cd897a1c209b5bfd8dbb5099bc823bbf23bceb3ad3560
2,1,1,137367.0,5,7553.0,808930.0,43149566e7e8a3162259eb6c4a1acca3df72d62898442e3646fa70c56d5c46f7
1,1,1,40790439.0,59,15727565.0,5591648.0,4315b6f3754d599857af4fede98bf338fb8b4fde2c8437ab424ddf54aab2e920
2,1,1,873399.0,52,868651.0,3393659.0,43241941285b4b484cc77fcb3ea5cbd18999ced6c7de9a7553ca579c2c366c0e
2,0,0,879552.0,54,657298.0,564247.0,4336f46f78b80f3749537eb2fd43691823bf39389716cb2e8e8fcfbe5aeee3c6
2,1,1,95140511.0,76,551706.0,23879760.0,43375484cba90e9cda1c955cbbe87fd642177b9efa24ceaad20505936b46af43
1,1,1,14220656.0,19,5279685.0,1556959.0,43416b25589d1b616ba38e11a221f63baed99af4ba5c8075dde06f8ef99efd02
2,0,0,18966485.0,5,2456.0,8941.0,434b9b527472fcf7e80f9673b712b6e7e1e78a34571bf0439e623690a7b24e76
1,1,1,27430248.0,20,29916.0,65994.0,43580aa15385bb075b636f054d52bdd184eca4f00566ebd752db1a425cdbc173
1,1,1,10237969.0,34,124571.0,118995.0,4362149ec7c8b82af3ebdd4da0cbcd56a401124bd2da22830540cbec9f91d9ef
1,1,1,42459818.0,370,258031879.0,155152812.0,437126203a672e1fab562b6dc09587638aa51503e82c69b5d8f6e916ed4de00c
1,1,1,97821166.0,60,43708.0,589055.0,437cea6db5760c76153ebf430ddd7c5f840565a64f8beafafa72aebfbbd47ca9
1,0,1,747976.0,12,329143.0,846679.0,437f252b4b9efa525619c0fb7e7019fcb7ec33a754909125e97c80f8cc564f99
1,1,1,5409427.0,207,68334689.0,13389137.0,4383d48a864324ccd9a033691c848f714eeb504ba4c966845a86d1a8a785e638
2,0,1,141648.0,114,3138173.0,6962598.0,43862e3f037905cdbf34c2db65ef836c43f78df776c3d5dfdcf282005d3d14da
2,1,1,73735.0,213,13654636.0,12581879.0,43879a79b33d6776a0ace80752b62428e5f63a445fd46e436465520db9633eaa
1,1,1,4049251.0,195,188002356.0,37030276.0,439052f6ed14c11a9fb7acde19893da3a8408b950718e3e7564bdaa60ef8c00e
1,1,1,3237242.0,107,10881156.0,27926925.0,43b1b81d9c666b34cc6bd0c097d129f84ec5ca5714ed69dff229ac8f0c4c2acd
2,1,1,625196.0,49,4031880.0,2209877.0,43be2e07ff697eebb824b4dc6918521d93b104bd3f5ffd5c7ee9ea224bce3270
1,1,1,325399252.0,23,1700283.0,1039982.0,43ca84051796dcbb9ad40a9660df4bd757b1d382352bc0d8dfa08293f749ebd9
1,1,1,13992992.0,1,10031.0,717.0,43d954c53ef77389ab591e4c970391834ac70533f934e760045c82b0b1dd1173
1,1,1,7587024.0,194,0.0,0.0,43da846ddc39ee82ba2e9cc2f566021bcbda8992104eacad06aa2c50fd521e91
2,1,1,1796800.0,15,572459.0,326322.0,43ebe303e88fc22f246e019e017487712c0b7282d2e542dea1fcbdcf0cefc5d3
2,0,0,368256.0,195,71586.0,179455.0,43eed8c953e1421d52c8254273d3c4748f8cd398efb5f7cf65356541a52019d6
1,1,1,4026054.0,9,3716662.0,2857961.0,4410b8ebd5a68d95b45787de98fd768dc6ce37e5b5162e0777abd96427b84497
2,0,0,208674.0,155,89073752.0,86290082.0,44146b2107f53059bcd5768cd03e272abd0a5606732f030b33f784cf529384ad
2,1,1,22856750.0,29,1817226.0,6230836.0,4415b00935bdc312b18685b08e3e2714c325cc969f29515f04dab3455911d205
1,1,1,53302.0,23,267233.0,56537.0,44225ff85b7e37418bf631943556c6579418c7a9cfca032133b31a37e2ccaa3f
1,1,1,6207830.0,139,583826.0,2036124.0,4431357b5ad0465733de775040937d6986be1c94d643f9163ea4630cde464b78
1,1,1,423549.0,194,891775.0,4062252.0,443d766eafd53817c63f663bc0d25c88736b6a28318ff416fcef1182f7a06a3b
1,1,1,1149662.0,149,2135796.0,21994962.0,44508676ed9695f686ce354daf93e59eea4052aa4b794a42db2de62acc90e52a
1,1,1,6314347.0,113,33425347.0,11176159.0,4455f82e78db998a3ce00be6216bc3dfa834dad3e04895b40be9c885e3a2986f
2,1,1,3734114.0,8,123552672.0,1416318.0,4457ca27373746529cb09d576a0f84e55b351ca41949257b41a2778ed29d7d02
1,1,1,836648.0,17,39437.0,471060.0,446ae80f81fc026de360126ce65021bb27fc2fdcce2d75574a330d018bf96c31
1,1,1,141176.0,14,108784.0,710290.0,447ae8080fe1b8ff538e3c73dc8f40c1aa6fec674938d21d03bf917b36391baf
1,1,1,6915157.0,81,49840792.0,30477552.0,447ce7ab639f210af3e3abcb2bf04bf11f43d9594da1c5feb410fb77b5e438dc
1,1,1,438128.0,35,47653.0,272497.0,44920e623e7a0656016bf8eece1a99f6afc5d98dd8a5800eb2e7db40b271bb12
1,1,1,1242605.0,32,219239.0,1447924.0,449ae0b9f77e1843dedb34fb2d79a5a167938d526c2de7d2470eed07ac24b137
1,1,1,28880311.0,27,9859902.0,2251044.0,449ca378f3c20e31bf91655cbe35950c4c5816bcfd2d9faa9a31b12a6228e61d
1,1,1,0.0,97,3120219.0,4129525.0,44ab32e0a4d3aae0fa35f96cc5cc048a86566501a82e170b9d631594867b20f5
1,1,1,288265.0,70,2037864.0,18638886.0,44b9dd87adfd48b92a6a94fd04733d711d15433003a837d338313afddc76a7fa
1,1,1,0.0,200,21656077.0,70008715.0,44bb91744b07798ad5deeb28ff481270cc5d902fcef5d6f92d248f06a388b974
1,1,1,26102466.0,7,50300.0,28986.0,44bbf8079e1b97342991ca9c86c4926bca51c37c3fcb9a72576ef20a199ef7a5
2,1,1,1240539.0,28,241993.0,1353936.0,44c6eb6d2156c4d069ab07e0da94f0d820d20605fb8c3449b23234de9109defc
1,1,1,191.0,61,12384.0,40739.0,44dd8c20fa4458ceee55b7ef92a700c0cb590d4e57857f3ea2de1fab736af5c6
1,1,1,6758747.0,34,3047926.0,3297154.0,44e3d55929f6b5b8951f16bb56fa89f130a83452cca5b3474be7a0033c0cde29
2,1,1,18471.0,2,370.0,5.0,44ebeb89b5abbb3e1623e8c9c45fcd6feccd0c6af2cc71ca75c737c28a5a25ce
2,1,1,64531514.0,82,418738.0,615973.0,44ee2f43935049e5f9a2e9d1acb94ec254306cbd36b4d5650527a5d7bb155e7e
1,1,1,24891481.0,47,4508779.0,375809.0,44f241939686d2fc5ba2a1992e15425f6a85191ff50b2bbc26db9fa252ff25e4
1,1,1,43711611.0,63,7631551.0,30917226.0,44f5062e3a5bc938fd50c709a6bd99149900145fe54e238e2ee3cc48a2b97a6e
1,1,1,152416335.0,100,11155213.0,3647813.0,450720fd8445b6d423f3a6230ceb151646b799ece7618387483e4bd14b53598b
2,1,1,8615994.0,69,209265.0,677046.0,4514d58748a396282c28b1740efb151c01c34ad9c511732f5ff7b649c831c715
2,0,1,757908.0,150,2864602.0,3889065.0,452715416d481c70bf073a6cdbe3bf355b4e2694b8176c8229fc664b0385748d
2,1,1,377568651.0,38,4838565.0,44111691.0,4528776ff3c7905c8a932d2b822e0d420d7235b94cb63730467da7e91dce11ef
1,1,1,5175849.0,39,42502799.0,43396165.0,4535a8d95c34313461db5cfa412037cc6b1569e35c49f56c0855c0773d8d69f1
1,0,1,4399413.0,34,2537284.0,2869536.0,4541cd5dd8bad63ef65d57d8c62de34deaeaa3f93cbb42ee8558246a52ba2fb4
1,1,1,1445682.0,6,59897.0,153517.0,454ff504b670c3fdf92087d6c44fe2b33211f19920badbf8c55341ee36255a27
2,0,1,699278.0,45,219800.0,347161.0,4566efd03957581dc9de5131c6be34e39b5e0b92930107b434ced689bf636054
1,1,1,164855.0,86,43304297.0,237828.0,456953d00ef6aae8598b680d542a215297c7c187cb8a7a96f65d1cf46d368862
1,1,1,780180.0,95,570385.0,1284827.0,45797d043cf3108c6e2aef385ba03c565065e08e75eac561c7d99e5dbd0909c0
1,1,1,1371810.0,171,10746784.0,29660179.0,4579f922998468e260b482343b76999a19cf37b8ed90d6d6781cd4d2dc13648e
2,1,1,5665288.0,70,696551.0,473937.0,45800eddb86b1be74f428c469e67e89790abb50e3aaf1565a8d56657e0964260
2,1,1,2026808.0,33,732896.0,508715.0,458906046597fc446b16a6cbd0113113df52b1364b822ae3eae4170b5772c40a
1,1,1,28766818.0,156,3026213.0,37854378.0,458bcc0bf91a2b7a0bb93f6e84b0b75beea16ac5a43bd5858c1e563082b65a91
1,0,1,75520405.0,13,59357.0,0.0,458deb2e4716bdcf181d9d7b522cdf127b2b44bd40d31c78d1fe973e7b3daa17
2,1,1,2266326.0,2,368706.0,0.0,459068014bf49c71b7d3bf40f3933e3fd73e2e39a6083c8ba0171ca87aecec02
1,1,1,6604126.0,7,56.0,20.0,45a0be862ad405a853f972bc4f25eba32827ae7439aed969794f1e1880e2c780
1,1,1,39563209.0,149,9689116.0,7002209.0,45a326533b3ef6081f965f5420c97c681b600f5bcc5c158bf0f59b7f7d8280f2
1,1,1,1263287.0,31,6200379.0,22939855.0,45a36bfdb853dc1c59dd8f034a4e7f85a391b575bb7a72cec168724434cd452b
1,1,1,2161415.0,86,5220453.0,10954393.0,45c087a7e1a544818ede933c307cdb2f9088353cf9313eb56fdfba7f411595fd
1,1,1,900834.0,6,411.0,0.0,45d2dce14dfca2b841bfc2afe0dc17f87a4fdf570cf2ad657a186712f2e291bd
2,1,1,55698.0,183,36559735.0,4653212.0,45d908ef0166944fc6c63aa0209850ceef7100e6a7d8e50b1409c655e87b4777
1,1,1,98300333.0,25,13012002.0,8408735.0,45e6f141126871c13d04a111bdb5ce0e95abc24cf86beaab167d8725ab97813c
2,1,1,60008.0,167,30675156.0,28697248.0,45e717f7d1ac6f6671cc5ef1d618ce2907f1e0f931bc1a45225568e7c32840ad
2,0,1,612653.0,25,472.0,144.0,45eb6085a1a8d1147ff7de9e773e436554b326924d12261bf14ad9ef239eea20
2,0,0,340.0,31,4813468.0,6214491.0,45f064efde3453edcd7e5a012940ccaa09caf2d5e11d60cd269fb22365b3e996
2,1,1,68516801.0,32,21642393.0,23854732.0,45f18c1dfcdac2fd122c4182a841073fc5b3621a39b3cffd1020fd72e0b4a2b3
1,1,1,582443.0,14,15411581.0,40663565.0,45f3fe15d8f9824b5987dd714b0a2087ab09ffc7a929b2d52b3e341d668582b0
1,1,1,1917106.0,124,494989.0,1065813.0,460b79b2c48277a3a33df8e96918436e52ff006538d9944add5f7296d1d4e207
2,0,0,34821804.0,21,871481.0,911122.0,462ac2db5db074267cc8bd9e1861c95e57e3f30cb877aa6184eb7cf3798366e6
2,1,1,5470875.0,25,306867.0,530368.0,462b0f3ea421c13cca6494f85b0f625dba44dae33a728544680d7e2212e92d8a
1,1,1,65972000.0,18,69377.0,61907.0,465059eccf145c35b40419dfefc40507fb3b7e2c3444aa7df46ac0422d92f50a
1,1,1,1338145.0,23,19893.0,336973.0,46543a9416b7d687102e0777406a3c331cffd74ee376bb2eaa0f25463e71ca9e
1,1,1,571003.0,163,70177730.0,87895148.0,466f669ec39bf48cd4cb42f6fedbe78813274520b32a6390a6ad46bc71b4ac99
2,0,1,4437955.0,66,1679977.0,2701344.0,46790127d47653010110dd486b60fa46b0f8bdb2cf7ad000410b85cf73482bb5
2,1,1,307656.0,135,4133763.0,12145285.0,468296e77049d48f23f7734b5ded2bb75fe2f7636a1e4c57fb5faac90242ce8b
2,1,1,2127624.0,29,215796.0,31829.0,46977bcdead5dc51d07ae82387b767be141c05dfd813f2dd1bd09d6687a12120
1,1,1,39826179.0,106,7070067.0,5233393.0,469a55c8232905c2bada99ccb0e8e8585a0f4426647b8b7bfb2681d08fbbf3bd
2,0,0,7567508.0,129,110221829.0,236185522.0,46a5d78f3a854ada2a49915f140fcae031b05b4bb83ad1349479d3e027097af3
2,0,0,51760203.0,33,961754.0,3734173.0,46ad128b7852d0ddca6db796442bf3fdf2e8182212c69940c76e723996f0327f
1,1,1,85.0,6,852673.0,609911.0,46bd864b3c225f065b2a42ceb5332ec2856ba1c1b508dcfedddbf07dc30d5b55
2,1,1,0.0,24,400061.0,396347.0,46bde52c1630cae460caceeda355249d53067d3cce3243cc26365935d9bef73b
1,1,1,332765.0,40,106.0,70.0,46c8b0c790147a3d3522d8c4fce28dbdf86d4e044fb37e3939157c688d24e72b
1,1,1,409971741.0,7,49493.0,389512.0,46eb67c442f694abfcef7f36fe5a30e7d98addbe6e8d3e6a67723a4140822381
1,1,1,2620100.0,72,455779.0,752364.0,46f4161dc412d646fa4415636436e8dde61fd8d55e927eb8971a810c1f359ed4
1,1,1,172606637.0,7,1136930.0,11810.0,470dd2fe21d47698f4e051b2bfc0e428a8d9f2c9dd6e7a88b3b8686c444f46b5
2,1,1,38591378.0,61,9545542.0,14389663.0,4712526548f0cfcdb28a1091c9b2c814a6e6ff189c8f4846199d1aa862f6ff12
1,1,1,9721084.0,20,4709471.0,11975351.0,471fbb27e8b27268521e4fcbcc749e25b7f9cb0c1421e084c1868fb0d3289e25
2,0,0,871767.0,159,171140534.0,125685215.0,472be9abb712fcf1342f8b3632d12a8f39112da7c1efdecfca092c7a1465d1c1
2,1,1,513755.0,64,13081188.0,4779291.0,472d984ecc1a1967051f2c8277a505af793dc50b677637a845310d2aae5ba529
1,1,1,15195540.0,53,43532727.0,44221169.0,4739741d27834ca1e5a974dc136dc348f830013ec3fac15d87d8acd6fccee557
1,1,1,35980355.0,9,1656212.0,904494.0,473ea26bbe2b05fb30bf87e526a8670795f0f33d9a0ea4618a72e796ebb62029
1,1,1,49558333.0,22,81590.0,767253.0,475bb5036dd0b03efda251c11fa858f95d72e9dc043643e0274515c2baffb77f
2,0,1,34844.0,29,421384.0,2410491.0,476c1f15f6de369241004fc7c3b85f6925108e48bb1d5c4bf6a23a224b7eb7ec
1,1,1,110078277.0,193,6150353.0,15032735.0,476eafa417c07c1d879621b08f047c82b03c643c6b9e4bbd8f0c80e2a360b5e8
1,0,1,442763.0,94,44271284.0,33305313.0,4783202b353a2807f50ee31ca4333a3f91e3a733753cc88d65c141f216179fff
1,1,1,46625.0,4,66890.0,721.0,478c18e2faef19a5623a164c6c4d39cc0da55354be75aec28a89838907308642
2,0,0,285289.0,226,26250476.0,23304965.0,479315441b0fdd758d8b79b0194d6b6fb5d5be50296e3c4447f9fa09fec18db5
1,1,1,40583847.0,89,5706940.0,4843177.0,4795c6b55445cf7e4980674be2488a75871aebadf32e495c31470065406e94ce
2,1,1,6887249.0,23,488969.0,2019421.0,47a11fcf8c96e61cc26eac5034ad31f1a22a0df94c9486d2a951aa7500cc142f
1,0,1,18646729.0,1,0.0,3424.0,47a8c256c1df3f3560a69d3b91225cb78a52faf554854f63c79759d5f5cb27bb
1,1,1,1574446.0,16,13898.0,9.0,47b8302983a029ad559fae058984d04407740645ab1aaa4fb87c265aeee4f5d4
1,1,1,9687523.0,200,3942236.0,33466085.0,47c02cb77eab7bf888c06a543da6570cdc7f855ee7c5d4224962535167020d43
2,1,1,140931734.0,23,165433.0,59000.0,47ceb80b1f3240c8f502ae0e3291762c03275631ae039090739cd142fbff82d3
1,1,1,2807800.0,4,1337.0,9075.0,47d654518a4f2a6324b3878b5a09fcf11216b61d29467a209b1a97ce69c0c109
1,1,1,2433236.0,123,2185352.0,5229573.0,47dbdd552839ecf4f3dcaece5f39197f8070ac5089d82d50b2407143c65901ee
1,0,1,9672571.0,132,27080246.0,22821909.0,47f21222c531be60db37c14aa24bbcce4d84a077696740e3190a0d2a6588ac45
1,1,1,14983910.0,107,6782667.0,40525674.0,48074564e78fc5d769cdfeda8550a22d428ea2e469fdf5697d2d8f5dd054dd03
1,1,1,13911699.0,19,78732.0,461791.0,4813aff8938ae480f03427c24e376e320ecc58a0a4da0a54113ec3ac6454a349
2,1,1,101999.0,102,1047353.0,955095.0,482065411728f0c11720e895bbb75a88504b4490ef8bda28fb2b85679cb55f33
1,1,1,24084.0,151,135984924.0,90325524.0,48232f200b0a391b86be6bbd3ca614bb12ff1bc1f4bad7849a4c5fa64e119e81
2,1,1,9916955.0,57,1062148.0,1282230.0,482528f5465d6941bd7cf63b59aa3439e89496e320926286deb70bff44672306
1,0,1,2660522.0,151,24340600.0,80659300.0,48294d753e34d67b081a9a5ebd47fd5c6799ae95958ac62ea6526baeffd6c69b
1,1,1,495008.0,54,95691.0,77437.0,482d401e2ef6c63c48123aff5fe47fadf72a0ed24e005abdc38c0563dfe8b9c6
1,1,1,447200559.0,1,1457.0,0.0,4831e48626093d4212faee5a9a7645b8ec318dce5b933bdd960f5767789f366d
2,1,1,313086.0,158,26710378.0,29973492.0,48394a54d49a6206ece4443d0978ecf0601db51dbf1542a2b6151f0862be5586
1,1,1,192237.0,8,961387.0,1183437.0,484dd3097d8f22a8adeb9972c1efea262d8d7ef43c5b04b9a11e2c97fa621c3c
2,1,1,8772815.0,77,780990.0,1217148.0,4857337ea9afdff7b09ed726c501c91d32274a47dfd0c2e3bc92a166501d6d79
2,1,1,49679.0,15,58704.0,515.0,48607a0819aa008c1bda8effefccf5673c1dbf5666c9f996bc396965e5b60a08
1,1,1,114338176.0,108,20325165.0,28859015.0,486bcd9de875392b106876a7c8c1c948b7d563f2a59b7d49a67d05c0d0e5413d
2,1,1,3022.0,25,495509.0,36016.0,486eba2b98a347c0870d252996143279cb668a8df8ad5d4420d645658e219383
2,0,0,272.0,30,3337576.0,3545052.0,4872c216de6374dd664e77c53750c6a6573c8a7c3c3343de8c90b47b6240519f
1,1,1,2229766.0,10,86277.0,202608.0,487a493d527544e92cedc37d2ca89bfa4252711ceb5041b5a21b531d328c7bb1
1,1,1,43525.0,28,299190.0,17694.0,487ea558a35dc88857e1f789bd326b3d3b2e2c4753fbfe9caa91c4339fa4a1a4
1,1,1,2015078.0,209,15258987.0,53122479.0,488af0cf21b9a49b8a05c520111e4617a60987b9aecb16aa58b73bcf8ef40188
1,1,1,8210419388.0,132,1797142.0,5561337.0,48925e7a2226a496b092c3a89b444d6acdd3c1b763a91d3ea9705440740337e9
2,0,1,593696.0,54,9032234.0,4318298.0,48a2ae9415402ff9d73e1ce4487123434e1888da644b1e835e6bbd86b96b84ad
1,1,1,38210604.0,93,159734.0,127769.0,48b347d793207932440297d978088d5aa2cb6792b769beb2774a772e55a566ad
2,1,1,378387.0,111,2403958.0,13185126.0,48b497733cbde3d4563010004e854d49d2719cc031834843920f2565e97237a3
2,1,1,74609.0,316,564618596.0,579486480.0,48d96cb0894ad0cd2087d8cb303260fe473a99d59d236e18a84742d9fa36711b
1,1,1,56641716.0,1,88808.0,0.0,48e434a173278b7159b0d76ca0850bbc193b7dec91afca584f37f1a2467aa377
1,1,1,9143320.0,16,3965797.0,14223544.0,48ecc4857ed6bf914b29111ceb49f9181fcce8133c966908882c3b69837e5298
1,1,1,8924389.0,46,40998087.0,102879111.0,48fdc79cfa723a438250171483c9fbe9796335a1000ee38f31b32d353019ec06
1,1,1,75437233.0,250,227454213.0,8760529.0,49159b72345a9f7fbffb06c41b972f1208951d612f2826e44c8c85482ec7f6d2
2,1,1,108485785.0,48,18141305.0,14778802.0,4918ef8c57ddbbba9b7695cd75855d042cf60b718a5e89b2ccfd87b7a9f895ae
2,1,1,2719105.0,1,509.0,0.0,4919eef4a2d8c2975baa1537340614a70a8e94046a2dc93497901d749d810a53
1,1,1,319490.0,30,487587.0,3654138.0,4924304e9bdd0e051b19b5db38bbb108aac4681298a2391e2dd422ec819bef2a
2,1,1,2157830.0,30,12895926.0,2630230.0,492c02d906909001a4dc690b8382c19e3c107d3f3c1a5deb207151bf23835f07
1,1,1,1259773.0,119,54201.0,101463.0,4943242f32afe9e5c05cac52d20d7b4ab1ea3e7946016f4550ccf460575ce7b1
1,0,1,22786217.0,138,4477823.0,14984236.0,494354f8daa63b22f0ab1048a5d43f26124ea5f017ef5e313e8b59bf1fff5e4f
2,1,1,199.0,5,1393795.0,653637.0,494f11fff8abf291c8fe1c34dc2d08dc4e8e9d7a5b7e1730b99573259c7edf0c
2,1,1,3011788.0,76,7969581.0,826110.0,496705d17253600f1cd4b9f71ac91c941df9eda28af40f3331685018974a5d23
1,1,1,29144051.0,95,95505.0,1174154.0,4974cd07394c019c0dc9ba01e949ac581e65e5aa74e4392dece7e8a1f292e6e3
1,1,1,10042052.0,8,7337.0,48126.0,4977970cec5b737b82c50b18e39ec15351b5efc7143462c0221cdf6b8179a554
1,1,1,29164448.0,237,54021207.0,36490981.0,4978e8892cac2cef404ee0f607dce456996ef4a5a4e61cfc6f93b3a2c35baaa3
2,0,0,13838772.0,3,318488.0,0.0,4981ec10b9b51a0efc00bb44cbb4921083d939ca1651a27fb46429d041f3c103
2,1,1,540995.0,71,892579.0,1055774.0,4991259b44d7db9e13f587297412d0d0b0b8afdd6751a52d6ea4912e873c5b9e
2,1,1,4975274.0,80,23336482.0,21276798.0,49933b43b1a51b0149ed407c303b2b94733078c5c9e9bc231d8c80192b118a08
1,1,1,1968215827.0,68,14474612.0,23458807.0,4997c7a70e8f17e91fb0135cd8f77677ffb1c597f67f099951b9ee188100e834
1,1,1,34861439.0,183,2381769.0,4795415.0,499f2ebc0118b5e06950fce44fd666e846a45f6a3773f65669da26b6b0c42631
1,1,1,3445855.0,148,4201272.0,17109487.0,49b722b2fe31df90a8668e3f894d3d5704e8141cbb0d5d1346c168166a0b4b63
1,1,1,34677846.0,21,169200.0,64269.0,49b826dd1a1d13e8e93f38c4ef6af01c2dabdf4bffe96f799d85eddb2a710ff3
1,1,1,28064796.0,30,343023.0,310565.0,49bf7b9e6999bfbcf14ccf215cd108a9bc2a2cda140440d7c4e156a1b9c31dfd
2,1,1,1418017.0,51,17860408.0,31842501.0,49c3a20056cd990afb452fcd9f0323e2e2cf98c0d3afe0f313483223222d566a
1,1,1,9735083.0,34,5839088.0,2972914.0,49cc7fae91a683e06bd45c02336bbd56cb89e553e8467a2cce4116308665ae2b
1,1,1,2197391.0,174,5925638.0,6516296.0,49ce007bf1b66de79f5ad94022bbb868fe465a5497934ae378004951b2e3b7ee
1,0,1,348572.0,56,6403890.0,8541627.0,49d5ceeb9927025bdf8ceed1da0e0a56de619d1ae6d0d21a1c24f7e82d982bf5
1,1,1,976135.0,185,140567.0,849130.0,49ddab350ef594dce60b3cd51835d09f67e9d8b3dd3831fe687b981171fc3647
1,1,1,42760302.0,136,9378313.0,7056683.0,49eacdc5a5b977dba7e4110efb9e84c90c620e2d66119079698299251d4f353a
1,1,1,10592188.0,18,741623.0,1395761.0,49ee14e2fa72986a83bdb621c206f1d23767f49f8dfa8f9870447476339af8de
1,1,1,14876018.0,89,3514204.0,2019275.0,49f147699b45b8587979280e77524e64e6bf94ec3b9d1f3495afdba4b90893bc
1,1,1,480332619.0,152,13755439.0,22619464.0,49f3128a76c44b29d9de1e3e41185cb2f091c3762501e080795c2bb2f8c49622
1,1,1,2103332.0,30,16023816.0,690893.0,49f4982e9ce8f3a07f47ed5f97afe338d7c6c1b63ab7a77eb3abf753a907f926
2,1,1,1181630.0,91,147315.0,979919.0,49f56a6a93f90f0b6a9e00da44ffcc3cc35aac756edaa256141f59a1f6358bf5
